filename,template,has_table,Ref,Date,Objet,Pj,Content,Source,Destination,Copie,Table,source_dept,target_dept
filled/doc_109_tmpl1_SRH-RI-2023-109.pdf,template-1.pdf,No,SRH/RI/2023/109,24/05/2024,"Coordination relative à la nouvelle convention collective et
communication interne",02 pièces jointes,"Dans le cadre de la mise en œuvre de la nouvelle convention collective
au sein de notre institution, nous vous transmettons les dernières
notes explicatives destinées aux collaborateurs. Il est essentiel que
le Service Relations Institutionnelles harmonise ces éléments avec
notre stratégie de communication externe pour garantir la cohérence de
nos messages. Nous vous remercions de bien vouloir valider les
supports de diffusion avant leur mise en ligne officielle. Ces
documents détaillent notamment les ajustements de régimes
indemnitaires impactant nos partenaires sociaux.",Service Ressources Humaines,À l'attention du Service Relations Institutionnelles,"Direction Générale, Service Communication",,Service Ressources Humaines,Service Relations Institutionnelles
filled/doc_110_tmpl2_SAD-DG-2023-110.pdf,template-2.pdf,Yes,SAD/DG/2023/110,14/11/2023,"Rapport annuel sur l'état de conservation des archives physiques et
numérisation des dossiers sensibles.",01 pièce jointe,"Faisant suite à notre audit semestriel, le Service Archives &
Documentation a le plaisir de vous soumettre le rapport d'inventaire
relatif au traitement des archives historiques et bancaires. Ce
document souligne la nécessité d'une accélération du processus de
numérisation pour les dossiers dont la durée d'utilité administrative
arrive à échéance en fin d'exercice. Nous préconisons une allocation
budgétaire supplémentaire afin de sécuriser le transfert de ces
données vers notre coffre-fort numérique certifié. Nous restons à
votre entière disposition pour discuter des modalités de mise en œuvre
de ces recommandations lors de notre prochain comité de pilotage.",Service Archives & Documentation,À l'attention de la Direction Générale,"Direction des Systèmes d'Information, Direction Juridique",,Service Archives & Documentation,Direction Générale
filled/doc_111_tmpl3_DCF-ARCH-2023-111.pdf,template-3.pdf,No,DCF/ARCH/2023/111,24/05/2024,"Demande de versement et archivage des dossiers de prêts immobiliers
clôturés.",03 pièces jointes,"Dans le cadre de la mise en conformité de nos procédures de gestion
documentaire, nous vous transmettons les dossiers de crédit immobilier
arrivés à échéance durant l'exercice 2023. Nous vous prions de bien
vouloir procéder à leur enregistrement dans vos registres officiels et
à leur conservation sécurisée conformément à la réglementation
bancaire en vigueur. Vous trouverez en annexe le bordereau de
transfert détaillé listant les références des dossiers concernés par
ce versement. Nous restons à votre entière disposition pour toute
précision logistique nécessaire au transfert physique de ces archives.",Département Crédit & Financement,À l'attention du Responsable du Service Archives & Documentation,"Direction des Risques, Direction de la Conformité",,Département Crédit & Financement,Service Archives & Documentation
filled/doc_112_tmpl1_DCCI-RH-2023-112.pdf,template-1.pdf,No,DCCI/RH/2023/112,14/11/2023,"Renforcement du dispositif de contrôle interne lié aux habilitations
d'accès aux systèmes d'information bancaire.",01 pièce jointe,"Dans le cadre de notre mission annuelle de conformité, nous avons
relevé des écarts dans la gestion des accès aux applications critiques
pour certains collaborateurs récemment mutés. Il est impératif que le
Service Ressources Humaines nous communique sans délai les fiches de
poste à jour afin de procéder à la révision des droits d'accès. Cette
procédure vise à garantir l'intégrité de nos processus bancaires et à
prévenir tout risque opérationnel lié au cumul de fonctions
incompatibles. Nous vous remercions de votre coopération pour assurer
la mise en conformité de ces profils avant la fin du trimestre.",Département Conformité & Contrôle Interne,À l'attention du Responsable du Service Ressources Humaines,"Direction des Systèmes d'Information, Direction Générale",,Département Conformité & Contrôle Interne,Service Ressources Humaines
filled/doc_113_tmpl2_DFC-113-2023.pdf,template-2.pdf,Yes,DFC/113/2023,14/11/2023,"Audit des procédures de transfert de fonds et sécurisation des flux
monétaires.",01 pièce jointe,"Dans le cadre de la révision annuelle de nos procédures de contrôle
interne, nous avons identifié des écarts significatifs dans le
traitement des flux de fonds entre nos agences postales et le centre
de tri financier. Afin de garantir l'intégrité des opérations et de
prévenir tout risque de fraude interne ou externe, nous sollicitons
votre expertise pour renforcer les dispositifs de surveillance
physique et numérique. Veuillez trouver ci-joint l'état des anomalies
constatées lors du dernier trimestre pour examen approfondi. Nous
restons à votre entière disposition pour organiser une séance de
travail commune afin de valider les mesures correctives nécessaires.",Département Finances & Comptabilité,À l'attention du Responsable du Département Sécurité & Prévention,"Direction Générale, Audit Interne",,Département Finances & Comptabilité,Département Sécurité & Prévention
filled/doc_114_tmpl3_DCF-2023-114.pdf,template-3.pdf,No,DCF/2023/114,14/10/2023,"Mise à jour des procédures d'octroi de crédits à la consommation et
nouveaux barèmes de taux.",02 pièces jointes,"Dans le cadre de l'optimisation de notre offre commerciale, nous vous
prions de bien vouloir diffuser auprès de l'ensemble de vos agences
les nouvelles directives relatives aux dossiers de prêt. Ces
ajustements tarifaires entrent en vigueur immédiatement afin de
renforcer notre compétitivité sur le marché actuel. Nous vous
remercions de veiller à ce que les chargés de clientèle appliquent
rigoureusement les nouvelles grilles de scoring transmises en annexe.
Toute demande de dérogation devra faire l'objet d'une instruction
préalable par nos services.",Département Crédit & Financement,À l'attention de la Direction du Département Réseau & Agences,"Direction Générale, Département Conformité & Risques",,Département Crédit & Financement,Département Réseau & Agences
filled/doc_115_tmpl1_DFC-115-2023.pdf,template-1.pdf,No,DFC/115/2023,24/05/2023,Transfert et archivage des pièces comptables de l'exercice 2022.,02 pièces jointes,"Dans le cadre de la clôture annuelle, nous vous transmettons ce jour
les liasses comptables ainsi que les justificatifs de paiement
relatifs à l'exercice 2022 pour archivage définitif. Nous vous prions
de bien vouloir procéder à leur enregistrement dans vos registres
selon les procédures en vigueur au sein de notre institution. Merci de
nous confirmer par retour de courrier la bonne réception de ces
dossiers afin de régulariser nos inventaires internes.",Département Finances & Comptabilité,À l'attention du Responsable du Service Archives & Documentation,"Direction Générale, Service Contrôle de Gestion",,Département Finances & Comptabilité,Service Archives & Documentation
filled/doc_116_tmpl2_RH-LOG-2023-116.pdf,template-2.pdf,Yes,RH/LOG/2023/116,24/10/2023,"Planification des formations de sécurité pour les agents du centre de
tri et gestion des équipements de protection individuelle.",01 pièce jointe,"Dans le cadre de la mise en conformité de nos protocoles de sécurité,
le service Ressources Humaines organise une série de sessions de
formation obligatoires pour l'ensemble du personnel logistique. Ces
modules couvriront la manipulation des charges lourdes et les
procédures de sécurité liées à la conduite des chariots élévateurs
dans les zones de stockage. Nous vous prions de bien vouloir libérer
les agents listés ci-dessous aux créneaux horaires indiqués afin
d'assurer la continuité de notre service tout en respectant les
exigences réglementaires. Votre collaboration est essentielle pour
maintenir un environnement de travail sécurisé et productif pour
l'ensemble de nos équipes.",Service Ressources Humaines,À l'attention du Responsable du Service Colis & Logistique,"Direction de la Sécurité, Direction Générale",,Service Ressources Humaines,Service Colis & Logistique
filled/doc_117_tmpl3_DFC-SEPB-2023-117.pdf,template-3.pdf,Yes,DFC/SEPB/2023/117,24/05/2024,"Réconciliation des intérêts créditeurs et ajustement des taux des
livrets d'épargne pour le premier trimestre 2024.",01 pièce jointe,"Dans le cadre de notre clôture trimestrielle, nous avons relevé des
écarts significatifs entre les projections de rémunération et les
montants réellement provisionnés sur les comptes d'épargne. Nous vous
prions de bien vouloir valider les taux appliqués pour chaque
catégorie de produit listée ci-dessous afin de permettre l'apurement
définitif de nos comptes de liaison. Une attention particulière doit
être portée aux produits réglementés dont les variations de taux ont
pris effet au début de la période fiscale. Nous restons à votre
entière disposition pour toute clarification technique nécessaire à la
régularisation de ces écritures comptables.",Département Finances & Comptabilité,À l'attention du Service Épargne & Produits Bancaires,"Direction Générale, Contrôle de Gestion",,Département Finances & Comptabilité,Service Épargne & Produits Bancaires
filled/doc_118_tmpl1_SRH-VMP-2023-118.pdf,template-1.pdf,No,SRH/VMP/2023/118,14/11/2023,"Mise à jour des coordonnées bancaires des collaborateurs et procédures
de virement des salaires.",01 pièce jointe,"Dans le cadre de l'optimisation de notre processus de paie, nous vous
prions de bien vouloir prendre en compte les nouvelles coordonnées
bancaires transmises par les agents pour la campagne de fin d'année.
Afin d'éviter tout rejet de virement, merci de vérifier la conformité
des nouveaux IBAN saisis dans notre base de données interne. Nous
restons à votre entière disposition pour coordonner les flux
financiers nécessaires avant la clôture du mois de novembre.",Service Ressources Humaines,À l'attention du Service Virements & Moyens de Paiement,"Direction Financière, Service Comptabilité",,Service Ressources Humaines,Service Virements & Moyens de Paiement
filled/doc_119_tmpl2_DAI-RH-2023-119.pdf,template-2.pdf,Yes,DAI/RH/2023/119,14/11/2023,"Demande de régularisation et contrôle des dossiers du personnel dans
le cadre de l'audit annuel.",01 pièce jointe,"Dans le cadre de notre mission d'audit annuel portant sur la
conformité administrative, nous avons identifié plusieurs incohérences
concernant la mise à jour des contrats et des justificatifs de
diplômes. Nous vous prions de bien vouloir procéder à une vérification
approfondie des dossiers listés ci-dessous afin de régulariser les
situations manquantes avant le 30 novembre. Cette démarche est
indispensable pour garantir la fiabilité de notre reporting interne
auprès de la Direction Générale. Nous restons à votre entière
disposition pour tout complément d'information nécessaire à cette mise
en conformité.",Département Audit & Inspection,À l'attention du Responsable du Service Ressources Humaines,"Direction Générale, Direction Juridique",,Département Audit & Inspection,Service Ressources Humaines
filled/doc_120_tmpl3_DPPP-120-2023.pdf,template-3.pdf,No,DPPP/120/2023,24/05/2024,"Validation de la stratégie de communication pour l'émission
philatélique du centenaire.",01 pièce jointe,"Dans le cadre de la préparation de la prochaine émission
commémorative, nous vous transmettons les visuels définitifs des
timbres prévus pour le centenaire de l'institution. Nous sollicitons
votre expertise pour concevoir une campagne de promotion digitale et
print cohérente avec notre charte graphique. Il est impératif de
coordonner ces supports avec le lancement prévu sur nos réseaux
sociaux le mois prochain. Nous restons à votre disposition pour
convenir d'une réunion de cadrage afin d'ajuster les éléments de
langage.",Département Philatélie & Produits Postaux,À l'attention du Service Marketing & Communication,"Direction Générale, Service Logistique",,Département Philatélie & Produits Postaux,Service Marketing & Communication
filled/doc_121_tmpl1_DPPP-DCCI-2023-0121.pdf,template-1.pdf,Yes,DPPP/DCCI/2023/0121,24/10/2023,"Audit de conformité des procédures de vente des émissions
philatéliques de collection.",01 pièce jointe,"Dans le cadre de la mise en conformité de nos protocoles de vente pour
les séries limitées, nous vous soumettons le rapport d'inventaire
relatif aux transactions effectuées au cours du troisième trimestre.
Nous sollicitons votre expertise pour valider la transparence du
processus d'allocation des timbres à tirage restreint auprès des
revendeurs agréés. Cette analyse vise à prévenir tout risque de
spéculation indue conformément aux directives de la réglementation
interne en vigueur. Nous restons à votre entière disposition pour tout
complément d'information lors d'une prochaine réunion de contrôle.",Département Philatélie & Produits Postaux,À: Département Conformité & Contrôle Interne,"Direction Générale, Département Audit Interne",,Département Philatélie & Produits Postaux,Département Conformité & Contrôle Interne
filled/doc_122_tmpl2_SCD-DRA-2023-122.pdf,template-2.pdf,Yes,SCD/DRA/2023/122,14/11/2023,"Optimisation des flux de traitement du courrier administratif et
bancaire en agence.",01 pièce jointe,"Dans le cadre de l'amélioration continue de nos processus
opérationnels, nous avons identifié des disparités importantes dans le
traitement du courrier sortant au sein de vos agences. Le présent mémo
détaille les anomalies constatées lors des trois derniers mois sur la
gestion des plis recommandés et des envois express. Nous sollicitons
votre collaboration pour sensibiliser vos responsables d'agence sur le
respect scrupuleux des procédures d'affranchissement et de remise au
prestataire. Vous trouverez en annexe le tableau récapitulatif des
agences présentant un taux de rejet anormalement élevé.",Service Courrier & Distribution,À: Département Réseau & Agences,"Direction Générale, Service Logistique",,Service Courrier & Distribution,Département Réseau & Agences
filled/doc_123_tmpl3_SCL-AUDIT-2023-123.pdf,template-3.pdf,Yes,SCL/AUDIT/2023/123,14/11/2023,"Transmission des rapports d'anomalies de traitement logistique et
régularisation des flux de colis.",01 pièce jointe,"Dans le cadre de notre procédure interne de contrôle qualité, nous
vous transmettons le relevé détaillé des écarts constatés sur la
chaîne de tri durant le dernier trimestre. Ces données font état
d'anomalies récurrentes lors de la phase de scanage aux plateformes
régionales, impactant directement les délais de livraison garantis.
Nous sollicitons votre expertise pour l'analyse de ces écarts et une
éventuelle inspection ciblée sur les centres mentionnés. Nous restons
à votre entière disposition pour tout complément d'information
nécessaire à vos investigations.",Service Colis & Logistique,À: Département Audit & Inspection,"Direction des Opérations, Direction de la Conformité",,Service Colis & Logistique,Département Audit & Inspection
filled/doc_124_tmpl1_DIS-2023-124.pdf,template-1.pdf,No,DIS/2023/124,24/05/2024,"Mise à jour des outils de gestion de campagnes marketing et migration
des bases de données clients.",02 pièces jointes,"Dans le cadre de l'optimisation de nos systèmes, nous vous informons
que la migration des bases de données clients vers la nouvelle
infrastructure sera finalisée ce vendredi. Cette transition nécessite
une interruption temporaire de vos accès aux outils de ciblage entre
20h00 et minuit. Nous vous prions de bien vouloir suspendre toute
campagne d'envoi automatisé durant cette plage horaire afin de
garantir l'intégrité des données. Nos équipes techniques restent à
votre entière disposition pour assurer un accompagnement personnalisé
lors de la reprise des services lundi matin.",Département Informatique & Systèmes,À: Service Marketing & Communication,"Direction Générale, Service Gestion des Risques",,Département Informatique & Systèmes,Service Marketing & Communication
filled/doc_125_tmpl2_SCD-DG-2023-125.pdf,template-2.pdf,Yes,SCD/DG/2023/125,24/05/2023,"Bilan semestriel de la distribution du courrier et recommandations
pour l'optimisation des flux logistiques.",01 pièce jointe,"Dans le cadre de notre suivi trimestriel, nous avons analysé les
volumes de courriers traités et les délais d'acheminement inter-
agences. Il apparaît que la densification du réseau bancaire impacte
significativement nos capacités de distribution actuelle, nécessitant
une révision de nos protocoles de traitement. Nous soumettons à votre
attention le tableau récapitulatif des flux par secteur afin d'appuyer
notre demande de renforcement logistique. Nous restons à votre entière
disposition pour discuter des ajustements budgétaires nécessaires lors
d'une prochaine entrevue.",Service Courrier & Distribution,À: Direction Générale,"Direction des Opérations, Direction Financière",,Service Courrier & Distribution,Direction Générale
filled/doc_126_tmpl3_SGRC-DIS-2023-126.pdf,template-3.pdf,Yes,SGRC/DIS/2023/126,14/11/2023,"Recensement des anomalies constatées sur les terminaux de guichet
suite à la mise à jour du progiciel bancaire.",01 pièce jointe,"Suite au déploiement de la version 4.2 du progiciel bancaire, nos
agents en agence font remonter des dysfonctionnements récurrents
affectant la fluidité des opérations de retrait et de dépôt. Nous
avons compilé une liste détaillée des erreurs système rencontrées lors
des sessions de travail quotidiennes afin de faciliter vos
investigations techniques. Il est impératif d'intervenir rapidement
pour éviter une dégradation de la qualité de service rendue à notre
clientèle. Nous restons à votre entière disposition pour effectuer des
tests complémentaires si nécessaire.",Service Guichet & Relations Clientèle,À: Département Informatique & Systèmes,"Direction des Opérations Bancaires, Direction de l'Audit Interne",,Service Guichet & Relations Clientèle,Département Informatique & Systèmes
filled/doc_127_tmpl1_SGRC-127-2023.pdf,template-1.pdf,Yes,SGRC/127/2023,24/05/2024,"Transmission de dossiers de réclamations clients pour analyse
juridique et recouvrement contentieux.",01 pièce jointe,"Nous vous transmettons, ci-joint, la liste des dossiers clients ayant
fait l'objet d'un signalement pour impayés prolongés malgré nos
multiples relances amiables. Notre service n'étant plus en mesure
d'obtenir une régularisation spontanée des comptes, nous sollicitons
votre expertise pour engager les procédures de recouvrement forcé
nécessaires. Nous vous prions de bien vouloir étudier chaque situation
afin de déterminer les actions légales appropriées pour préserver les
intérêts de notre institution. Nous restons à votre entière
disposition pour tout complément d'information relatif à ces profils
débiteurs.",Service Guichet & Relations Clientèle,À: Service Juridique & Contentieux,"Direction des Risques, Direction Générale",,Service Guichet & Relations Clientèle,Service Juridique & Contentieux
filled/doc_128_tmpl2_SCD-SG-RC-2023-128.pdf,template-2.pdf,No,SCD/SG-RC/2023/128,24/05/2024,"Optimisation de la distribution du courrier recommandé et gestion des
instances au guichet.",01 pièce jointe,"Nous constatons une augmentation du volume de plis recommandés non
réclamés retournés à nos services, ce qui alourdit inutilement notre
chaîne logistique. Nous vous prions de bien vouloir sensibiliser vos
agents au respect des procédures de notification et de conservation
des instances. Vous trouverez en annexe le récapitulatif des anomalies
constatées lors des trois dernières semaines. Nous restons à votre
disposition pour convenir d'un point de coordination afin d'améliorer
la qualité de service rendue à nos usagers.",Service Courrier & Distribution,À: Service Guichet & Relations Clientèle,"Direction des Opérations Postales, Service Qualité",,Service Courrier & Distribution,Service Guichet & Relations Clientèle
filled/doc_129_tmpl3_DFC-SEPB-2023-129.pdf,template-3.pdf,Yes,DFC/SEPB/2023/129,14/11/2023,"Réconciliation des comptes d'épargne et régularisation des intérêts
débiteurs.",01 pièce jointe,"Dans le cadre de la clôture comptable trimestrielle, nous avons relevé
des écarts significatifs entre les soldes des livrets d'épargne et les
écritures de capitalisation d'intérêts. Nous vous prions d'examiner le
tableau ci-joint détaillant les anomalies constatées sur les
différents produits bancaires afin de procéder aux ajustements
nécessaires. Votre coopération est indispensable pour assurer la
conformité de nos états financiers avant l'audit annuel. Nous
attendons votre retour concernant les corrections à apporter d'ici la
fin de la semaine.",Département Finances & Comptabilité,À: Service Épargne & Produits Bancaires,"Direction Générale, Service Audit Interne",,Département Finances & Comptabilité,Service Épargne & Produits Bancaires
filled/doc_130_tmpl1_SMC-DNA-2023-130.pdf,template-1.pdf,Yes,SMC/DNA/2023/130,14/11/2023,"Déploiement de la nouvelle campagne promotionnelle sur les produits
d'épargne et mise à jour des supports en agence.",01 pièce jointe,"Dans le cadre de notre stratégie de conquête de fin d'année, nous
lançons une campagne promotionnelle axée sur nos produits d'épargne
réglementée. À cet effet, nous vous prions de bien vouloir veiller à
l'installation des nouveaux présentoirs et à la mise à disposition des
brochures tarifaires dans l'ensemble de vos points de vente avant le
20 novembre. Le détail des dotations et les consignes de mise en place
sont récapitulés dans le tableau ci-joint pour chaque type d'agence.
Nous comptons sur votre engagement pour assurer la visibilité optimale
de cette offre auprès de notre clientèle.",Service Marketing & Communication,À: Département Réseau & Agences,"Direction Commerciale, Direction de la Logistique",,Service Marketing & Communication,Département Réseau & Agences
filled/doc_131_tmpl2_DFD-DCF-2023-131.pdf,template-2.pdf,Yes,DFD/DCF/2023/131,14/11/2023,"Planification des sessions de formation technique sur les nouveaux
produits de crédit et outils d'octroi.",01 pièce jointe,"Dans le cadre de l'actualisation des procédures d'octroi de crédits,
le Département Formation & Développement organise un cycle de remise à
niveau pour vos collaborateurs. Ces sessions visent à harmoniser les
pratiques d'analyse financière et à garantir une parfaite maîtrise des
nouveaux outils de notation interne. Nous vous prions de bien vouloir
consulter le calendrier ci-dessous pour organiser la rotation de vos
équipes sur les créneaux proposés. Votre confirmation de participation
est attendue d'ici le 20 novembre afin de finaliser la logistique.",Département Formation & Développement,,"Direction des Risques, Direction Générale",,Département Formation & Développement,Département Crédit & Financement
filled/doc_132_tmpl3_DIS-132-2023.pdf,template-3.pdf,Yes,DIS/132/2023,14/11/2023,"Plan de déploiement et de mise à jour des terminaux bancaires dans le
réseau d'agences. Cette opération vise à garantir la conformité
sécuritaire de notre parc informatique.",01 pièce jointe,"Dans le cadre de notre stratégie de modernisation des systèmes
d'encaissement, nous procédons à la mise à jour critique de vos
terminaux bancaires. Veuillez noter que cette intervention nécessite
une disponibilité immédiate de vos équipes techniques locales durant
les plages horaires définies. Nous comptons sur votre collaboration
pour faciliter les accès physiques et logiques à l'ensemble du parc
concerné par ce déploiement. L'opération débutera dès la semaine
prochaine afin de minimiser les interruptions de service pour notre
clientèle.",Département Informatique & Systèmes,À: Département Réseau & Agences,"Direction des Opérations, Direction de la Sécurité des Systèmes d'Information",,Département Informatique & Systèmes,Département Réseau & Agences
filled/doc_133_tmpl1_SAD-DFC-2023-133.pdf,template-1.pdf,No,SAD/DFC/2023/133,24/05/2023,"Communication des bordereaux d'archivage des exercices comptables
2018-2020.",03 pièces jointes,"Dans le cadre de notre procédure de gestion documentaire, nous vous
transmettons par la présente les bordereaux de versement correspondant
aux documents comptables des exercices 2018 à 2020. Ces pièces ont été
dûment inventoriées et sont désormais prêtes pour un transfert
définitif vers nos locaux sécurisés. Nous vous prions de bien vouloir
valider les listes annexées afin de nous permettre de clôturer les
dossiers concernés au sein du système. Nous restons à votre entière
disposition pour toute information complémentaire relative au
calendrier de conservation des archives financières.",Service Archives & Documentation,À: Département Finances & Comptabilité,"Direction Générale, Service Audit Interne",,Service Archives & Documentation,Département Finances & Comptabilité
filled/doc_134_tmpl2_SRI-DFD-2023-134.pdf,template-2.pdf,Yes,SRI/DFD/2023/134,14/11/2023,"Coordination du programme de formation sur les nouvelles normes
bancaires et relation client.",01 pièce jointe,"Dans le cadre de l'actualisation de nos procédures internes, nous
souhaitons solliciter votre expertise pour organiser une série de
sessions de formation à destination de nos conseillers en agence. Ces
ateliers doivent permettre une appropriation rapide des dernières
réglementations bancaires ainsi que des nouveaux outils de gestion de
la relation client mis en place par notre institution. Nous avons
préparé une liste préliminaire des agences prioritaires nécessitant
une mise à niveau immédiate pour garantir la qualité de service. Nous
restons à votre disposition pour convenir d'une date de réunion afin
de finaliser le calendrier opérationnel de ces interventions.",Service Relations Institutionnelles,À: Département Formation & Développement,"Direction de la Stratégie, Direction des Opérations Bancaires",,Service Relations Institutionnelles,Département Formation & Développement
filled/doc_135_tmpl3_SMC-135-2023.pdf,template-3.pdf,Yes,SMC/135/2023,24/10/2023,"Validation juridique des nouvelles conditions tarifaires et des
clauses de responsabilité pour la campagne 'Épargne 2024'.",02 pièces jointes,"Dans le cadre du lancement de notre nouvelle offre d'épargne
structurée prévue pour le premier trimestre 2024, nous vous prions de
bien vouloir examiner les supports de communication ci-joints. Il est
impératif que les mentions légales ainsi que les clauses de non-
responsabilité soient alignées avec les récentes évolutions
réglementaires bancaires. Nous vous remercions d'auditer ces documents
afin de prévenir tout risque de contentieux lié à l'information
précontractuelle des clients. Votre validation formelle est
indispensable avant la transmission des fichiers à nos partenaires
imprimeurs et au déploiement digital.",Service Marketing & Communication,À: Service Juridique & Contentieux,"Direction Générale, Direction de la Conformité",,Service Marketing & Communication,Service Juridique & Contentieux
filled/doc_136_tmpl1_SCL-MC-2023-136.pdf,template-1.pdf,Yes,SCL/MC/2023/136,24/05/2024,"Communication des données de volumétrie pour la campagne
promotionnelle estivale.",01 pièce jointe,"Dans le cadre de la préparation de notre prochaine campagne de
communication sur les offres d'envoi colis, nous avons consolidé les
données de performance logistique du premier semestre. Vous trouverez
ci-joint le détail des flux par région, permettant d'orienter vos
visuels publicitaires vers les zones à forte croissance. Il est
essentiel que vos supports mettent en avant la rapidité de notre
réseau de points relais pour soutenir l'augmentation attendue du
volume de colis. Nous restons à votre entière disposition pour toute
précision technique sur les données transmises.",Service Colis & Logistique,À: Service Marketing & Communication,"Direction Générale, Direction Opérations",,Service Colis & Logistique,Service Marketing & Communication
filled/doc_137_tmpl2_SAD-137-2023.pdf,template-2.pdf,Yes,SAD/137/2023,14/11/2023,"Transmission des archives historiques pour la campagne de
communication institutionnelle.",01 pièce jointe,"Dans le cadre de la préparation de votre campagne de communication
institutionnelle célébrant le centenaire de notre institution, nous
avons sélectionné les documents iconographiques et textuels les plus
pertinents. Ces archives, numérisées pour vos besoins, retracent
l'évolution de nos services postaux et bancaires depuis 1923. Nous
vous invitons à consulter l'inventaire détaillé ci-dessous et restons
à votre entière disposition pour tout complément d'information ou
recherche complémentaire. Veuillez vous assurer que toute exploitation
de ces visuels respecte les chartes graphiques et les droits de
propriété intellectuelle en vigueur.",Service Archives & Documentation,À: Service Marketing & Communication,"Direction Générale, Service Juridique",,Service Archives & Documentation,Service Marketing & Communication
filled/doc_138_tmpl3_DRA-JUR-2023-138.pdf,template-3.pdf,Yes,DRA/JUR/2023/138,14/11/2023,"Transmission des dossiers d'agences présentant des irrégularités
récurrentes de conformité et de gestion de caisse.",01 pièce jointe,"Dans le cadre de nos contrôles périodiques, nous avons identifié
plusieurs agences affichant des écarts persistants dans le traitement
des opérations de caisse et le respect des procédures KYC. Nous vous
transmettons ci-joint la liste détaillée de ces agences afin d'initier
une analyse juridique approfondie concernant les risques de
responsabilité institutionnelle. Nous sollicitons votre expertise pour
déterminer les mesures conservatoires ou les sanctions disciplinaires
à appliquer aux responsables concernés. Nous restons à votre
disposition pour toute information complémentaire nécessaire à
l'instruction de ces dossiers.",Département Réseau & Agences,À: Service Juridique & Contentieux,"Direction Générale, Direction de l'Audit Interne",,Département Réseau & Agences,Service Juridique & Contentieux
filled/doc_139_tmpl1_SCD-DG-2023-139.pdf,template-1.pdf,No,SCD/DG/2023/139,24/05/2023,"Optimisation des circuits de distribution du courrier sensible et
sécurisation des flux bancaires.",02 pièces jointes,"Suite à l'audit récent de nos processus logistiques, nous avons
identifié des axes d'amélioration concernant le traitement du courrier
bancaire confidentiel. Le Service Courrier & Distribution propose une
refonte des protocoles de traçabilité afin de garantir une sécurité
accrue lors des transferts inter-agences. Nous sollicitons votre
validation pour le déploiement de ces nouvelles procédures dès le mois
prochain afin de réduire les risques opérationnels. Votre appui est
indispensable pour assurer la conformité avec nos standards de qualité
de service.",Service Courrier & Distribution,À: Direction Générale,"Direction des Risques, Direction de la Logistique",,Service Courrier & Distribution,Direction Générale
filled/doc_140_tmpl2_SRI-DFC-2023-140.pdf,template-2.pdf,No,SRI/DFC/2023/140,24/05/2024,"Demande de régularisation des frais liés aux événements de partenariat
institutionnel du premier trimestre.",02 pièces jointes,"Dans le cadre de nos activités de relations publiques menées au cours
du premier trimestre, je vous prie de bien vouloir procéder à la
régularisation des factures fournisseurs détaillées en annexe. Ces
dépenses correspondent aux frais d'organisation des séminaires de haut
niveau tenus avec nos partenaires bancaires stratégiques. Je reste à
votre entière disposition pour toute information complémentaire
nécessaire à la validation comptable de ces engagements. Votre
diligence pour le traitement de ce dossier nous permettrait de
clôturer les comptes trimestriels dans les délais impartis.",Service Relations Institutionnelles,À: Département Finances & Comptabilité,"Direction Générale, Service Audit Interne",,Service Relations Institutionnelles,Département Finances & Comptabilité
filled/doc_142_tmpl1_SG-RC-DIS-2023-142.pdf,template-1.pdf,No,SG-RC/DIS/2023/142,24/05/2024,"Dysfonctionnement intermittent des terminaux de paiement au guichet et
demande d'audit technique.",01 pièce jointe,"Nous constatons depuis le début de la semaine des interruptions de
service récurrentes sur les terminaux de paiement utilisés par nos
agents d'accueil, impactant directement la fluidité des files
d'attente. Nous vous sollicitons pour réaliser un diagnostic complet
de la connexion au serveur central et vérifier l'intégrité des flux
transactionnels. Vous trouverez en annexe le rapport détaillé des
codes d'erreur remontés par les différents guichets. Votre
intervention rapide est indispensable pour rétablir la qualité de
service attendue par nos usagers.",Service Guichet & Relations Clientèle,À: Département Informatique & Systèmes,"Direction des Opérations, Direction Générale",,Service Guichet & Relations Clientèle,Département Informatique & Systèmes
filled/doc_142_tmpl1_DG-DIS-2023-142.pdf,template-1.pdf,Yes,DG/DIS/2023/142,24/05/2023,"Audit de performance et mise à jour des infrastructures critiques du
réseau bancaire.",02 pièces jointes,"Dans le cadre de notre plan de modernisation numérique, la Direction
Générale sollicite une expertise technique approfondie concernant la
stabilité des serveurs de traitement des transactions monétiques. Il
est impératif d'évaluer la capacité actuelle de nos systèmes face à
l'accroissement des flux bancaires observés sur le dernier trimestre.
Nous vous prions de bien vouloir élaborer un rapport d'audit détaillé
incluant les vulnérabilités identifiées ainsi que les préconisations
de mise à niveau nécessaires pour garantir la continuité de service.
Vos conclusions permettront d'arbitrer les investissements
technologiques à prévoir pour l'exercice à venir.",Direction Générale,À: Département Informatique & Systèmes,"Direction Financière, Département Gestion des Risques",,Direction Générale,Département Informatique & Systèmes
